tier,layer,component,perturbation,mean_delta,std_delta
tier_4,8,mlp_out,standard_translation,0.0027500000000000003,0.01445
tier_4,8,mlp_out,transliteration,0.004875,0.006075
tier_4,8,residual,code_switching,-0.010349999999999998,0.0835
tier_4,8,residual,standard_translation,-0.015500000000000002,0.078575
tier_4,8,residual,transliteration,0.027425,0.019475
tier_4,9,attn_out,code_switching,-0.0029749999999999998,0.009474999999999999
tier_4,9,attn_out,standard_translation,-0.0016500000000000002,0.006699999999999999
tier_4,9,attn_out,transliteration,0.001175,0.0048000000000000004
tier_4,9,mlp_out,code_switching,0.00425,0.01355
tier_4,9,mlp_out,standard_translation,0.0085,0.016925
tier_4,9,mlp_out,transliteration,0.00175,0.004475
tier_4,9,residual,code_switching,-0.010525000000000001,0.070625
tier_4,9,residual,standard_translation,-0.01965,0.07544999999999999
tier_4,9,residual,transliteration,0.030675,0.018025
tier_4,10,attn_out,code_switching,0.004025,0.007724999999999999
tier_4,10,attn_out,standard_translation,0.00025,0.005875
tier_4,10,attn_out,transliteration,0.001575,0.00545
tier_4,10,mlp_out,code_switching,-0.004275,0.01555
tier_4,10,mlp_out,standard_translation,0.0018249999999999998,0.015775
tier_4,10,mlp_out,transliteration,0.0071,0.00625
tier_4,10,residual,code_switching,-0.02925,0.06795
tier_4,10,residual,standard_translation,-0.0309,0.077225
tier_4,10,residual,transliteration,0.02715,0.015825
tier_4,11,attn_out,code_switching,0.003675,0.007225
tier_4,11,attn_out,standard_translation,-0.0003500000000000001,0.0076
tier_4,11,attn_out,transliteration,-0.001,0.006875
tier_4,11,mlp_out,code_switching,0.006999999999999999,0.01805
tier_4,11,mlp_out,standard_translation,0.00415,0.012775
tier_4,11,mlp_out,transliteration,0.0101,0.0069
tier_4,11,residual,code_switching,-0.03505,0.07150000000000001
tier_4,11,residual,standard_translation,-0.031925,0.080125
tier_4,11,residual,transliteration,0.023350000000000003,0.014725
tier_4,12,attn_out,code_switching,0.004425,0.00665
tier_4,12,attn_out,standard_translation,0.00047500000000000016,0.006200000000000001
tier_4,12,attn_out,transliteration,0.0032500000000000003,0.003525
tier_4,12,mlp_out,code_switching,-0.009075,0.010775
tier_4,12,mlp_out,standard_translation,7.499999999999998e-05,0.011349999999999999
tier_4,12,mlp_out,transliteration,0.008775,0.003775
tier_4,12,residual,code_switching,-0.025875000000000002,0.036475
tier_4,12,residual,standard_translation,-0.027599999999999996,0.0584
tier_4,12,residual,transliteration,0.0206,0.013049999999999999
tier_4,13,attn_out,code_switching,0.00165,0.004175
tier_4,13,attn_out,standard_translation,-0.0029,0.0039
tier_4,13,attn_out,transliteration,0.0018999999999999998,0.002425
tier_4,13,mlp_out,code_switching,-0.0002750000000000005,0.009475
tier_4,13,mlp_out,standard_translation,0.0168,0.018975
tier_4,13,mlp_out,transliteration,0.00195,0.0079
tier_4,13,residual,code_switching,-0.026175,0.030425
tier_4,13,residual,standard_translation,-0.026000000000000002,0.051
tier_4,13,residual,transliteration,0.021750000000000002,0.015025
tier_4,14,attn_out,code_switching,0.0007,0.00315
tier_4,14,attn_out,standard_translation,0.00017500000000000003,0.005425
tier_4,14,attn_out,transliteration,0.00325,0.00475
tier_4,14,mlp_out,code_switching,-0.00105,0.007825
tier_4,14,mlp_out,standard_translation,0.001375,0.008225
tier_4,14,mlp_out,transliteration,0.001375,0.003425
tier_4,14,residual,code_switching,-0.024425,0.027200000000000002
tier_4,14,residual,standard_translation,-0.023775,0.048375
tier_4,14,residual,transliteration,0.018875,0.013725000000000001
tier_4,15,attn_out,code_switching,-0.001825,0.0032500000000000003
tier_4,15,attn_out,standard_translation,-0.0005,0.0017000000000000001
tier_4,15,attn_out,transliteration,0.003025,0.0027749999999999997
tier_4,15,mlp_out,code_switching,0.00047499999999999994,0.010125
tier_4,15,mlp_out,standard_translation,0.0019000000000000002,0.008074999999999999
tier_4,15,mlp_out,transliteration,0.003075,0.00395
tier_4,15,residual,code_switching,-0.015975,0.02095
tier_4,15,residual,standard_translation,-0.01385,0.043025
tier_4,15,residual,transliteration,0.011824999999999999,0.00785
tier_4,16,attn_out,code_switching,-0.001525,0.0058
tier_4,16,attn_out,standard_translation,0.00625,0.005675
tier_4,16,attn_out,transliteration,0.003625,0.00325
tier_4,16,mlp_out,code_switching,0.002175,0.008775
tier_4,16,mlp_out,standard_translation,0.0075,0.0081
tier_4,16,mlp_out,transliteration,0.00015000000000000001,0.004175
tier_4,16,residual,code_switching,-0.009625,0.019875
tier_4,16,residual,standard_translation,-0.002700000000000001,0.040025000000000005
tier_4,16,residual,transliteration,0.01115,0.008025
tier_4,17,attn_out,code_switching,0.0009499999999999999,0.0025
tier_4,17,attn_out,standard_translation,0.00195,0.0027749999999999997
tier_4,17,attn_out,transliteration,0.003875,0.00225
tier_4,17,mlp_out,code_switching,0.0013250000000000002,0.003825
tier_4,17,mlp_out,standard_translation,0.0015499999999999997,0.00805
tier_4,17,mlp_out,transliteration,0.000475,0.00275
tier_4,17,residual,code_switching,-0.0066,0.013575
tier_4,17,residual,standard_translation,0.0009999999999999992,0.035725
tier_4,17,residual,transliteration,0.007575,0.005
tier_4,18,attn_out,code_switching,0.000175,0.00155
tier_4,18,attn_out,standard_translation,0.00017500000000000003,0.003
tier_4,18,attn_out,transliteration,-0.0005250000000000001,0.001225
tier_4,18,mlp_out,code_switching,-0.0002999999999999999,0.00665
tier_4,18,mlp_out,standard_translation,0.009425,0.011225
tier_4,18,mlp_out,transliteration,-0.001125,0.002775
tier_4,18,residual,code_switching,-0.00665,0.010525
tier_4,18,residual,standard_translation,0.001575,0.0325
tier_4,18,residual,transliteration,0.0068,0.005575
tier_4,19,attn_out,code_switching,0.000975,0.00145
tier_4,19,attn_out,standard_translation,0.001125,0.00135
tier_4,19,attn_out,transliteration,0.00025,0.0019749999999999998
tier_4,19,mlp_out,code_switching,-0.0019000000000000002,0.0036249999999999998
tier_4,19,mlp_out,standard_translation,0.003875,0.006625
tier_4,19,mlp_out,transliteration,0.00265,0.004525
tier_4,19,residual,code_switching,-0.005775,0.010925
tier_4,19,residual,standard_translation,0.0026999999999999993,0.032275
tier_4,19,residual,transliteration,0.005399999999999999,0.005625
tier_4,20,attn_out,code_switching,0.000625,0.001175
tier_4,20,attn_out,standard_translation,0.00047499999999999994,0.001825
tier_4,20,attn_out,transliteration,0.00045,0.001175
tier_4,20,mlp_out,code_switching,0.00235,0.0043749999999999995
tier_4,20,mlp_out,standard_translation,0.004325,0.0084
tier_4,20,mlp_out,transliteration,0.003875,0.0057
tier_4,20,residual,code_switching,-0.005925,0.01165
tier_4,20,residual,standard_translation,-0.0003499999999999996,0.0293
tier_4,20,residual,transliteration,0.006025,0.006149999999999999
tier_4,21,attn_out,code_switching,4.9999999999999996e-05,0.0009
tier_4,21,attn_out,standard_translation,0.00085,0.00135
tier_4,21,attn_out,transliteration,-0.00035,0.001225
tier_4,21,mlp_out,code_switching,0.0026000000000000003,0.00355
tier_4,21,mlp_out,standard_translation,0.002275,0.00375
tier_4,21,mlp_out,transliteration,0.0020499999999999997,0.0039499999999999995
tier_4,21,residual,code_switching,-0.00415,0.01125
tier_4,21,residual,standard_translation,0.00014999999999999996,0.0295
tier_4,21,residual,transliteration,0.00475,0.006225
tier_4,22,attn_out,code_switching,0.00030000000000000003,0.0005499999999999999
tier_4,22,attn_out,standard_translation,0.000975,0.00125
tier_4,22,attn_out,transliteration,2.500000000000001e-05,0.000775
tier_4,22,mlp_out,code_switching,0.00022499999999999994,0.002725
tier_4,22,mlp_out,standard_translation,0.00145,0.0052499999999999995
tier_4,22,mlp_out,transliteration,-0.00037500000000000006,0.002775
tier_4,22,residual,code_switching,-0.0040999999999999995,0.0108
tier_4,22,residual,standard_translation,0.0015500000000000002,0.030425
tier_4,22,residual,transliteration,0.00485,0.00655
tier_4,23,attn_out,code_switching,-4.9999999999999996e-05,0.00055
tier_4,23,attn_out,standard_translation,-0.00055,0.000925
tier_4,23,attn_out,transliteration,-0.000475,0.00075
tier_4,23,mlp_out,code_switching,0.0006000000000000001,0.004225
tier_4,23,mlp_out,standard_translation,0.00605,0.006725
tier_4,23,mlp_out,transliteration,-0.00065,0.0017499999999999998
tier_4,23,residual,code_switching,-0.004425,0.010325
tier_4,23,residual,standard_translation,-0.0002999999999999999,0.029074999999999997
tier_4,23,residual,transliteration,0.00415,0.00675
tier_4,24,attn_out,code_switching,0.0007750000000000001,0.001725
tier_4,24,attn_out,standard_translation,-0.0012749999999999999,0.002725
tier_4,24,attn_out,transliteration,0.0018750000000000001,0.00155
tier_4,24,mlp_out,code_switching,-0.002075,0.00225
tier_4,24,mlp_out,standard_translation,-0.004275,0.006175
tier_4,24,mlp_out,transliteration,-0.000325,0.00275
tier_4,24,residual,code_switching,-0.007025,0.00935
tier_4,24,residual,standard_translation,-0.0007500000000000007,0.028175
tier_4,24,residual,transliteration,0.0045,0.00745
tier_4,25,attn_out,code_switching,0.00039999999999999996,0.0007
tier_4,25,attn_out,standard_translation,0.000175,0.0008749999999999999
tier_4,25,attn_out,transliteration,0.00035,0.001025
tier_4,25,mlp_out,code_switching,0.0012,0.003375
tier_4,25,mlp_out,standard_translation,0.002725,0.005775000000000001
tier_4,25,mlp_out,transliteration,0.0023,0.0024000000000000002
tier_4,25,residual,code_switching,-0.00595,0.009275
tier_4,25,residual,standard_translation,0.0015500000000000002,0.02735
tier_4,25,residual,transliteration,0.00405,0.00745
tier_4,26,attn_out,code_switching,0.000625,0.0009
tier_4,26,attn_out,standard_translation,0.000575,0.00115
tier_4,26,attn_out,transliteration,-4.9999999999999975e-05,0.00145
tier_4,26,mlp_out,code_switching,0.0015999999999999999,0.00235
tier_4,26,mlp_out,standard_translation,0.004675,0.005424999999999999
tier_4,26,mlp_out,transliteration,0.001575,0.001925
tier_4,26,residual,code_switching,-0.0062,0.009049999999999999
tier_4,26,residual,standard_translation,-0.000725,0.024825
tier_4,26,residual,transliteration,0.0035499999999999998,0.00715
tier_4,27,attn_out,code_switching,0.000475,0.000825
tier_4,27,attn_out,standard_translation,0.0009499999999999999,0.000975
tier_4,27,attn_out,transliteration,0.0003,0.00135
tier_4,27,mlp_out,code_switching,0.000825,0.002275
tier_4,27,mlp_out,standard_translation,0.000675,0.00355
tier_4,27,mlp_out,transliteration,0.0010999999999999998,0.00285
tier_4,27,residual,code_switching,-0.00515,0.00895
tier_4,27,residual,standard_translation,0.00020000000000000052,0.02325
tier_4,27,residual,transliteration,0.003,0.007124999999999999
tier_4,28,attn_out,code_switching,4.9999999999999996e-05,0.000625
tier_4,28,attn_out,standard_translation,-0.000825,0.00075
tier_4,28,attn_out,transliteration,-0.00037499999999999995,0.001
tier_4,28,mlp_out,code_switching,0.00065,0.002075
tier_4,28,mlp_out,standard_translation,0.0049499999999999995,0.0036
tier_4,28,mlp_out,transliteration,-0.000125,0.00165
tier_4,28,residual,code_switching,-0.0052250000000000005,0.009525
tier_4,28,residual,standard_translation,0.0024000000000000002,0.0201
tier_4,28,residual,transliteration,0.0014,0.0065249999999999996
tier_4,29,attn_out,code_switching,-2.0328790734103208e-20,0.0007
tier_4,29,attn_out,standard_translation,-2.500000000000001e-05,0.0018499999999999999
tier_4,29,attn_out,transliteration,-0.0021,0.001325
tier_4,29,mlp_out,code_switching,0.0006249999999999999,0.0024999999999999996
tier_4,29,mlp_out,standard_translation,5.000000000000013e-05,0.00375
tier_4,29,mlp_out,transliteration,0.00435,0.003225
tier_4,29,residual,code_switching,-0.003,0.0068
tier_4,29,residual,standard_translation,0.011375,0.009725000000000001
tier_4,29,residual,transliteration,-0.0005250000000000002,0.00565
tier_4,30,attn_out,code_switching,2.4999999999999998e-05,0.0003
tier_4,30,attn_out,standard_translation,-0.00017499999999999997,0.00042500000000000003
tier_4,30,attn_out,transliteration,0.00045,0.00055
tier_4,30,mlp_out,code_switching,-0.000375,0.000575
tier_4,30,mlp_out,standard_translation,-0.00012499999999999995,0.0009750000000000001
tier_4,30,mlp_out,transliteration,-0.00045000000000000004,0.000975
tier_4,30,residual,code_switching,-0.00044999999999999993,0.0007
tier_4,30,residual,standard_translation,0.001225,0.00315
tier_4,30,residual,transliteration,-0.001175,0.001925
tier_4,31,attn_out,code_switching,0.0,0.0
tier_4,31,attn_out,standard_translation,0.0,0.0
tier_4,31,attn_out,transliteration,0.0,0.0
tier_4,31,mlp_out,code_switching,0.0,0.0
tier_4,31,mlp_out,standard_translation,0.0,0.0
tier_4,31,mlp_out,transliteration,0.0,0.0
tier_4,31,residual,code_switching,0.0,0.0
tier_4,31,residual,standard_translation,0.0,0.0
tier_4,31,residual,transliteration,0.0,0.0
