layer,component,language,tier,perturbation,mean_delta,std_delta,n_pairs_used,n_pairs_skipped
23,mlp_out,hi,tier_3,transliteration,0.1008,0.173,20,0
24,residual,hi,tier_3,transliteration,-0.0538,0.1409,20,0
24,attn_out,hi,tier_3,transliteration,-0.0271,0.0387,20,0
24,mlp_out,hi,tier_3,transliteration,-0.0417,0.0272,20,0
25,residual,hi,tier_3,transliteration,-0.0487,0.0888,20,0
25,attn_out,hi,tier_3,transliteration,0.005,0.0444,20,0
25,mlp_out,hi,tier_3,transliteration,-0.0093,0.0475,20,0
26,residual,hi,tier_3,transliteration,-0.0622,0.0828,20,0
26,attn_out,hi,tier_3,transliteration,-0.0015,0.0184,20,0
26,mlp_out,hi,tier_3,transliteration,0.0375,0.0773,20,0
27,residual,hi,tier_3,transliteration,-0.0531,0.0787,20,0
27,attn_out,hi,tier_3,transliteration,0.0335,0.0115,20,0
27,mlp_out,hi,tier_3,transliteration,-0.0177,0.0329,20,0
28,residual,hi,tier_3,transliteration,-0.0591,0.0727,20,0
28,attn_out,hi,tier_3,transliteration,-0.0017,0.0162,20,0
28,mlp_out,hi,tier_3,transliteration,0.0106,0.03,20,0
29,residual,hi,tier_3,transliteration,-0.0159,0.0929,20,0
29,attn_out,hi,tier_3,transliteration,-0.0278,0.0167,20,0
29,mlp_out,hi,tier_3,transliteration,-0.1433,0.1024,20,0
30,residual,hi,tier_3,transliteration,-0.0178,0.071,20,0
30,attn_out,hi,tier_3,transliteration,-0.0397,0.0202,20,0
30,mlp_out,hi,tier_3,transliteration,-0.0412,0.0601,20,0
31,residual,hi,tier_3,transliteration,0.0,0.0,20,0
31,attn_out,hi,tier_3,transliteration,0.0,0.0,20,0
31,mlp_out,hi,tier_3,transliteration,0.0,0.0,20,0
0,residual,sw,tier_3,transliteration,0.2028,0.2635,20,0
0,attn_out,sw,tier_3,transliteration,0.0877,0.1543,20,0
0,mlp_out,sw,tier_3,transliteration,0.2152,0.2858,20,0
1,residual,sw,tier_3,transliteration,0.2362,0.3178,20,0
1,attn_out,sw,tier_3,transliteration,-0.0506,0.2133,20,0
1,mlp_out,sw,tier_3,transliteration,0.1883,0.1806,20,0
2,residual,sw,tier_3,transliteration,0.1946,0.3534,20,0
2,attn_out,sw,tier_3,transliteration,0.0416,0.0989,20,0
2,mlp_out,sw,tier_3,transliteration,0.0376,0.2225,20,0
3,residual,sw,tier_3,transliteration,0.2088,0.3735,20,0
3,attn_out,sw,tier_3,transliteration,-0.0616,0.0361,20,0
3,mlp_out,sw,tier_3,transliteration,0.0894,0.1428,20,0
4,residual,sw,tier_3,transliteration,0.1831,0.3883,20,0
4,attn_out,sw,tier_3,transliteration,-0.032,0.0534,20,0
4,mlp_out,sw,tier_3,transliteration,0.0598,0.1449,20,0
5,residual,sw,tier_3,transliteration,0.0986,0.3546,20,0
5,attn_out,sw,tier_3,transliteration,-0.0984,0.0607,20,0
5,mlp_out,sw,tier_3,transliteration,0.0626,0.1298,20,0
6,residual,sw,tier_3,transliteration,0.048,0.3084,20,0
6,attn_out,sw,tier_3,transliteration,-0.0295,0.0557,20,0
6,mlp_out,sw,tier_3,transliteration,0.0525,0.0779,20,0
7,residual,sw,tier_3,transliteration,-0.033,0.2134,20,0
7,attn_out,sw,tier_3,transliteration,-0.0338,0.0531,20,0
7,mlp_out,sw,tier_3,transliteration,0.0481,0.0642,20,0
8,residual,sw,tier_3,transliteration,-0.0394,0.2003,20,0
8,attn_out,sw,tier_3,transliteration,-0.0133,0.0269,20,0
8,mlp_out,sw,tier_3,transliteration,0.0296,0.0807,20,0
9,residual,sw,tier_3,transliteration,0.0204,0.1136,20,0
9,attn_out,sw,tier_3,transliteration,0.0258,0.0338,20,0
9,mlp_out,sw,tier_3,transliteration,0.0387,0.0579,20,0
10,residual,sw,tier_3,transliteration,0.0632,0.0855,20,0
10,attn_out,sw,tier_3,transliteration,0.0067,0.0268,20,0
10,mlp_out,sw,tier_3,transliteration,0.0221,0.0596,20,0
11,residual,sw,tier_3,transliteration,0.0892,0.0837,20,0
11,attn_out,sw,tier_3,transliteration,0.0193,0.0165,20,0
11,mlp_out,sw,tier_3,transliteration,0.0201,0.0795,20,0
12,residual,sw,tier_3,transliteration,0.1112,0.1132,20,0
12,attn_out,sw,tier_3,transliteration,0.0026,0.0144,20,0
12,mlp_out,sw,tier_3,transliteration,0.0337,0.0605,20,0
13,residual,sw,tier_3,transliteration,0.1053,0.13,20,0
13,attn_out,sw,tier_3,transliteration,0.0116,0.0104,20,0
13,mlp_out,sw,tier_3,transliteration,0.0281,0.0629,20,0
14,residual,sw,tier_3,transliteration,0.0163,0.1552,20,0
14,attn_out,sw,tier_3,transliteration,0.0019,0.0193,20,0
14,mlp_out,sw,tier_3,transliteration,-0.0083,0.0284,20,0
15,residual,sw,tier_3,transliteration,-0.0693,0.1749,20,0
15,attn_out,sw,tier_3,transliteration,0.0036,0.0097,20,0
15,mlp_out,sw,tier_3,transliteration,-0.0173,0.0783,20,0
16,residual,sw,tier_3,transliteration,-0.0711,0.1561,20,0
16,attn_out,sw,tier_3,transliteration,-0.0096,0.0169,20,0
16,mlp_out,sw,tier_3,transliteration,0.0192,0.0564,20,0
17,residual,sw,tier_3,transliteration,-0.0074,0.0535,20,0
17,attn_out,sw,tier_3,transliteration,-0.0147,0.0086,20,0
17,mlp_out,sw,tier_3,transliteration,0.0085,0.0209,20,0
18,residual,sw,tier_3,transliteration,-0.0487,0.0712,20,0
18,attn_out,sw,tier_3,transliteration,-0.0041,0.0275,20,0
18,mlp_out,sw,tier_3,transliteration,-0.0062,0.0515,20,0
19,residual,sw,tier_3,transliteration,-0.0668,0.0673,20,0
19,attn_out,sw,tier_3,transliteration,-0.002,0.0023,20,0
19,mlp_out,sw,tier_3,transliteration,-0.0305,0.0359,20,0
20,residual,sw,tier_3,transliteration,0.0049,0.0664,20,0
20,attn_out,sw,tier_3,transliteration,-0.0063,0.0036,20,0
20,mlp_out,sw,tier_3,transliteration,0.0126,0.0062,20,0
21,residual,sw,tier_3,transliteration,0.0245,0.0557,20,0
21,attn_out,sw,tier_3,transliteration,0.0018,0.0032,20,0
21,mlp_out,sw,tier_3,transliteration,0.0274,0.0249,20,0
22,residual,sw,tier_3,transliteration,0.0194,0.0544,20,0
22,attn_out,sw,tier_3,transliteration,0.0024,0.0103,20,0
22,mlp_out,sw,tier_3,transliteration,0.0089,0.0068,20,0
23,residual,sw,tier_3,transliteration,0.0358,0.0242,20,0
23,attn_out,sw,tier_3,transliteration,0.0017,0.0035,20,0
23,mlp_out,sw,tier_3,transliteration,0.0114,0.0221,20,0
24,residual,sw,tier_3,transliteration,0.001,0.0145,20,0
24,attn_out,sw,tier_3,transliteration,0.0018,0.0045,20,0
24,mlp_out,sw,tier_3,transliteration,-0.0036,0.0076,20,0
25,residual,sw,tier_3,transliteration,-0.006,0.009,20,0
25,attn_out,sw,tier_3,transliteration,-0.0014,0.0028,20,0
25,mlp_out,sw,tier_3,transliteration,-0.0034,0.0036,20,0
26,residual,sw,tier_3,transliteration,-0.0029,0.0094,20,0
26,attn_out,sw,tier_3,transliteration,0.0017,0.0016,20,0
26,mlp_out,sw,tier_3,transliteration,-0.0029,0.0044,20,0
27,residual,sw,tier_3,transliteration,0.0006,0.0045,20,0
27,attn_out,sw,tier_3,transliteration,-0.0006,0.0035,20,0
27,mlp_out,sw,tier_3,transliteration,-0.0004,0.0063,20,0
28,residual,sw,tier_3,transliteration,-0.0037,0.0048,20,0
28,attn_out,sw,tier_3,transliteration,-0.0015,0.0027,20,0
28,mlp_out,sw,tier_3,transliteration,-0.0016,0.0011,20,0
29,residual,sw,tier_3,transliteration,-0.0042,0.0057,20,0
29,attn_out,sw,tier_3,transliteration,0.0004,0.0019,20,0
29,mlp_out,sw,tier_3,transliteration,-0.0006,0.0025,20,0
30,residual,sw,tier_3,transliteration,0.0006,0.0015,20,0
30,attn_out,sw,tier_3,transliteration,0.0004,0.0007,20,0
30,mlp_out,sw,tier_3,transliteration,-0.0002,0.0003,20,0
31,residual,sw,tier_3,transliteration,0.0,0.0,20,0
31,attn_out,sw,tier_3,transliteration,0.0,0.0,20,0
31,mlp_out,sw,tier_3,transliteration,0.0,0.0,20,0
0,residual,yo,tier_4,transliteration,-0.0217,0.4109,20,0
0,attn_out,yo,tier_4,transliteration,-0.004,0.0671,20,0
0,mlp_out,yo,tier_4,transliteration,-0.0334,0.4238,20,0
1,residual,yo,tier_4,transliteration,0.2692,0.8275,20,0
1,attn_out,yo,tier_4,transliteration,-0.0049,0.1031,20,0
1,mlp_out,yo,tier_4,transliteration,0.0368,0.0697,20,0
2,residual,yo,tier_4,transliteration,0.2173,0.8496,20,0
2,attn_out,yo,tier_4,transliteration,-0.0207,0.0404,20,0
2,mlp_out,yo,tier_4,transliteration,0.108,0.1469,20,0
3,residual,yo,tier_4,transliteration,0.1284,0.8285,20,0
3,attn_out,yo,tier_4,transliteration,-0.0578,0.0855,20,0
3,mlp_out,yo,tier_4,transliteration,0.2155,0.1877,20,0
4,residual,yo,tier_4,transliteration,0.1116,0.7582,20,0
4,attn_out,yo,tier_4,transliteration,0.0056,0.0513,20,0
4,mlp_out,yo,tier_4,transliteration,0.0161,0.086,20,0
5,residual,yo,tier_4,transliteration,-0.0343,0.6935,20,0
5,attn_out,yo,tier_4,transliteration,0.0269,0.0684,20,0
5,mlp_out,yo,tier_4,transliteration,0.0246,0.1166,20,0
6,residual,yo,tier_4,transliteration,-0.0532,0.6319,20,0
6,attn_out,yo,tier_4,transliteration,0.0288,0.0117,20,0
6,mlp_out,yo,tier_4,transliteration,0.0101,0.0815,20,0
7,residual,yo,tier_4,transliteration,-0.0113,0.3951,20,0
7,attn_out,yo,tier_4,transliteration,0.043,0.0318,20,0
7,mlp_out,yo,tier_4,transliteration,0.0188,0.048,20,0
8,residual,yo,tier_4,transliteration,0.0286,0.4093,20,0
8,attn_out,yo,tier_4,transliteration,-0.0389,0.0428,20,0
8,mlp_out,yo,tier_4,transliteration,0.0854,0.0807,20,0
9,residual,yo,tier_4,transliteration,0.1013,0.3664,20,0
9,attn_out,yo,tier_4,transliteration,0.0221,0.0466,20,0
9,mlp_out,yo,tier_4,transliteration,0.0989,0.015,20,0
10,residual,yo,tier_4,transliteration,0.0794,0.3371,20,0
10,attn_out,yo,tier_4,transliteration,0.0162,0.0061,20,0
10,mlp_out,yo,tier_4,transliteration,0.1168,0.0532,20,0
11,residual,yo,tier_4,transliteration,0.1076,0.2556,20,0
11,attn_out,yo,tier_4,transliteration,0.0564,0.0315,20,0
11,mlp_out,yo,tier_4,transliteration,0.1021,0.0151,20,0
12,residual,yo,tier_4,transliteration,-0.0385,0.1909,20,0
12,attn_out,yo,tier_4,transliteration,-0.0069,0.0181,20,0
12,mlp_out,yo,tier_4,transliteration,0.0345,0.0161,20,0
13,residual,yo,tier_4,transliteration,-0.0173,0.1846,20,0
13,attn_out,yo,tier_4,transliteration,-0.0013,0.0215,20,0
13,mlp_out,yo,tier_4,transliteration,0.0275,0.0086,20,0
14,residual,yo,tier_4,transliteration,-0.0748,0.1644,20,0
14,attn_out,yo,tier_4,transliteration,-0.006,0.0114,20,0
14,mlp_out,yo,tier_4,transliteration,-0.0086,0.0376,20,0
15,residual,yo,tier_4,transliteration,0.0031,0.2099,20,0
15,attn_out,yo,tier_4,transliteration,-0.0206,0.0164,20,0
15,mlp_out,yo,tier_4,transliteration,0.0078,0.012,20,0
16,residual,yo,tier_4,transliteration,0.0703,0.2536,20,0
16,attn_out,yo,tier_4,transliteration,-0.0158,0.0275,20,0
16,mlp_out,yo,tier_4,transliteration,0.0411,0.0267,20,0
17,residual,yo,tier_4,transliteration,0.0769,0.1272,20,0
17,attn_out,yo,tier_4,transliteration,-0.0012,0.0039,20,0
17,mlp_out,yo,tier_4,transliteration,0.0315,0.0578,20,0
18,residual,yo,tier_4,transliteration,0.031,0.0588,20,0
18,attn_out,yo,tier_4,transliteration,-0.0064,0.0158,20,0
18,mlp_out,yo,tier_4,transliteration,0.0045,0.0127,20,0
19,residual,yo,tier_4,transliteration,-0.0177,0.0454,20,0
19,attn_out,yo,tier_4,transliteration,-0.0026,0.0056,20,0
19,mlp_out,yo,tier_4,transliteration,0.0046,0.0153,20,0
20,residual,yo,tier_4,transliteration,-0.0055,0.0211,20,0
20,attn_out,yo,tier_4,transliteration,0.0023,0.006,20,0
20,mlp_out,yo,tier_4,transliteration,-0.0012,0.0138,20,0
21,residual,yo,tier_4,transliteration,-0.0014,0.0081,20,0
21,attn_out,yo,tier_4,transliteration,-0.0008,0.0044,20,0
21,mlp_out,yo,tier_4,transliteration,0.0134,0.0275,20,0
22,residual,yo,tier_4,transliteration,-0.0013,0.0121,20,0
22,attn_out,yo,tier_4,transliteration,-0.0058,0.0066,20,0
22,mlp_out,yo,tier_4,transliteration,0.0068,0.0136,20,0
23,residual,yo,tier_4,transliteration,0.0007,0.014,20,0
23,attn_out,yo,tier_4,transliteration,0.007,0.008,20,0
23,mlp_out,yo,tier_4,transliteration,0.0034,0.0044,20,0
24,residual,yo,tier_4,transliteration,0.0015,0.0077,20,0
24,attn_out,yo,tier_4,transliteration,-0.006,0.0084,20,0
24,mlp_out,yo,tier_4,transliteration,-0.0081,0.0139,20,0
25,residual,yo,tier_4,transliteration,-0.0053,0.0032,20,0
25,attn_out,yo,tier_4,transliteration,-0.0039,0.0072,20,0
25,mlp_out,yo,tier_4,transliteration,-0.0038,0.0072,20,0
26,residual,yo,tier_4,transliteration,-0.0015,0.0092,20,0
26,attn_out,yo,tier_4,transliteration,-0.0021,0.0016,20,0
26,mlp_out,yo,tier_4,transliteration,0.0106,0.0251,20,0
27,residual,yo,tier_4,transliteration,-0.0039,0.0047,20,0
27,attn_out,yo,tier_4,transliteration,0.0036,0.0114,20,0
27,mlp_out,yo,tier_4,transliteration,-0.0033,0.0065,20,0
28,residual,yo,tier_4,transliteration,-0.0021,0.0048,20,0
28,attn_out,yo,tier_4,transliteration,-0.0085,0.0115,20,0
28,mlp_out,yo,tier_4,transliteration,0.0042,0.0032,20,0
29,residual,yo,tier_4,transliteration,-0.0011,0.0167,20,0
29,attn_out,yo,tier_4,transliteration,-0.002,0.0012,20,0
29,mlp_out,yo,tier_4,transliteration,0.0097,0.0208,20,0
30,residual,yo,tier_4,transliteration,0.0065,0.0102,20,0
30,attn_out,yo,tier_4,transliteration,-0.0001,0.0006,20,0
30,mlp_out,yo,tier_4,transliteration,-0.0066,0.0125,20,0
31,residual,yo,tier_4,transliteration,0.0,0.0,20,0
31,attn_out,yo,tier_4,transliteration,0.0,0.0,20,0
31,mlp_out,yo,tier_4,transliteration,0.0,0.0,20,0
0,residual,zu,tier_4,transliteration,0.1745,0.2689,20,0
0,attn_out,zu,tier_4,transliteration,-0.0251,0.0657,20,0
0,mlp_out,zu,tier_4,transliteration,0.1377,0.2414,20,0
1,residual,zu,tier_4,transliteration,0.6161,0.4666,20,0
1,attn_out,zu,tier_4,transliteration,-0.0579,0.0774,20,0
1,mlp_out,zu,tier_4,transliteration,0.003,0.0884,20,0
2,residual,zu,tier_4,transliteration,0.6102,0.5671,20,0
2,attn_out,zu,tier_4,transliteration,0.0151,0.0871,20,0
2,mlp_out,zu,tier_4,transliteration,0.019,0.1586,20,0
3,residual,zu,tier_4,transliteration,0.5863,0.5469,20,0
3,attn_out,zu,tier_4,transliteration,-0.025,0.0592,20,0
3,mlp_out,zu,tier_4,transliteration,0.048,0.0903,20,0
4,residual,zu,tier_4,transliteration,0.6135,0.534,20,0
4,attn_out,zu,tier_4,transliteration,0.0622,0.0335,20,0
4,mlp_out,zu,tier_4,transliteration,0.1386,0.1614,20,0
5,residual,zu,tier_4,transliteration,0.5571,0.4841,20,0
5,attn_out,zu,tier_4,transliteration,-0.0173,0.0561,20,0
5,mlp_out,zu,tier_4,transliteration,0.1204,0.1709,20,0
6,residual,zu,tier_4,transliteration,0.6044,0.5677,20,0
6,attn_out,zu,tier_4,transliteration,0.0277,0.0464,20,0
6,mlp_out,zu,tier_4,transliteration,0.2098,0.0616,20,0
7,residual,zu,tier_4,transliteration,0.4274,0.4842,20,0
7,attn_out,zu,tier_4,transliteration,0.0283,0.0711,20,0
7,mlp_out,zu,tier_4,transliteration,0.0432,0.0797,20,0
8,residual,zu,tier_4,transliteration,0.3741,0.473,20,0
8,attn_out,zu,tier_4,transliteration,-0.0108,0.0294,20,0
8,mlp_out,zu,tier_4,transliteration,0.107,0.0663,20,0
9,residual,zu,tier_4,transliteration,0.3019,0.3437,20,0
9,attn_out,zu,tier_4,transliteration,0.0626,0.043,20,0
9,mlp_out,zu,tier_4,transliteration,0.0585,0.0558,20,0
10,residual,zu,tier_4,transliteration,0.2338,0.2504,20,0
10,attn_out,zu,tier_4,transliteration,0.0022,0.0171,20,0
10,mlp_out,zu,tier_4,transliteration,0.0958,0.0683,20,0
11,residual,zu,tier_4,transliteration,0.2027,0.2625,20,0
11,attn_out,zu,tier_4,transliteration,0.0233,0.0235,20,0
11,mlp_out,zu,tier_4,transliteration,0.0556,0.0911,20,0
12,residual,zu,tier_4,transliteration,0.1602,0.2247,20,0
12,attn_out,zu,tier_4,transliteration,0.0239,0.0278,20,0
12,mlp_out,zu,tier_4,transliteration,0.0927,0.0812,20,0
13,residual,zu,tier_4,transliteration,0.1268,0.1696,20,0
13,attn_out,zu,tier_4,transliteration,-0.0087,0.0111,20,0
13,mlp_out,zu,tier_4,transliteration,-0.0063,0.0582,20,0
14,residual,zu,tier_4,transliteration,0.104,0.1473,20,0
14,attn_out,zu,tier_4,transliteration,0.0033,0.0079,20,0
14,mlp_out,zu,tier_4,transliteration,0.0096,0.0577,20,0
15,residual,zu,tier_4,transliteration,0.0963,0.1623,20,0
15,attn_out,zu,tier_4,transliteration,0.0019,0.0154,20,0
15,mlp_out,zu,tier_4,transliteration,-0.0083,0.0473,20,0
16,residual,zu,tier_4,transliteration,0.1353,0.1695,20,0
16,attn_out,zu,tier_4,transliteration,0.0026,0.0156,20,0
16,mlp_out,zu,tier_4,transliteration,0.0088,0.0447,20,0
17,residual,zu,tier_4,transliteration,0.1198,0.0523,20,0
17,attn_out,zu,tier_4,transliteration,0.0037,0.0047,20,0
17,mlp_out,zu,tier_4,transliteration,0.0082,0.0162,20,0
18,residual,zu,tier_4,transliteration,0.0451,0.0256,20,0
18,attn_out,zu,tier_4,transliteration,0.0199,0.0123,20,0
18,mlp_out,zu,tier_4,transliteration,-0.012,0.0074,20,0
19,residual,zu,tier_4,transliteration,0.0007,0.0392,20,0
19,attn_out,zu,tier_4,transliteration,0.0082,0.0084,20,0
19,mlp_out,zu,tier_4,transliteration,-0.0068,0.0143,20,0
20,residual,zu,tier_4,transliteration,0.0445,0.0319,20,0
20,attn_out,zu,tier_4,transliteration,0.0023,0.0049,20,0
20,mlp_out,zu,tier_4,transliteration,0.0156,0.0129,20,0
21,residual,zu,tier_4,transliteration,0.0592,0.016,20,0
21,attn_out,zu,tier_4,transliteration,0.0017,0.006,20,0
21,mlp_out,zu,tier_4,transliteration,0.0261,0.0113,20,0
22,residual,zu,tier_4,transliteration,0.0516,0.0193,20,0
22,attn_out,zu,tier_4,transliteration,-0.0006,0.0049,20,0
22,mlp_out,zu,tier_4,transliteration,0.0057,0.0055,20,0
23,residual,zu,tier_4,transliteration,0.0444,0.0244,20,0
23,attn_out,zu,tier_4,transliteration,-0.0007,0.0025,20,0
23,mlp_out,zu,tier_4,transliteration,0.0095,0.005,20,0
24,residual,zu,tier_4,transliteration,0.0108,0.0144,20,0
24,attn_out,zu,tier_4,transliteration,0.0016,0.002,20,0
24,mlp_out,zu,tier_4,transliteration,0.0032,0.0064,20,0
25,residual,zu,tier_4,transliteration,0.0118,0.0124,20,0
25,attn_out,zu,tier_4,transliteration,0.0006,0.0046,20,0
25,mlp_out,zu,tier_4,transliteration,0.0014,0.0071,20,0
26,residual,zu,tier_4,transliteration,0.0093,0.0081,20,0
26,attn_out,zu,tier_4,transliteration,0.0053,0.0014,20,0
26,mlp_out,zu,tier_4,transliteration,0.0018,0.0031,20,0
27,residual,zu,tier_4,transliteration,0.0083,0.007,20,0
27,attn_out,zu,tier_4,transliteration,0.0017,0.0026,20,0
27,mlp_out,zu,tier_4,transliteration,0.0007,0.0028,20,0
28,residual,zu,tier_4,transliteration,0.011,0.0122,20,0
28,attn_out,zu,tier_4,transliteration,0.0003,0.0037,20,0
28,mlp_out,zu,tier_4,transliteration,0.006,0.0051,20,0
29,residual,zu,tier_4,transliteration,0.0012,0.002,20,0
29,attn_out,zu,tier_4,transliteration,0.0008,0.0019,20,0
29,mlp_out,zu,tier_4,transliteration,0.003,0.0022,20,0
30,residual,zu,tier_4,transliteration,0.0036,0.0018,20,0
30,attn_out,zu,tier_4,transliteration,0.0008,0.0013,20,0
30,mlp_out,zu,tier_4,transliteration,0.002,0.0009,20,0
31,residual,zu,tier_4,transliteration,0.0,0.0,20,0
31,attn_out,zu,tier_4,transliteration,0.0,0.0,20,0
31,mlp_out,zu,tier_4,transliteration,0.0,0.0,20,0
0,residual,gd,tier_4,transliteration,0.0303,0.2503,20,0
0,attn_out,gd,tier_4,transliteration,-0.0057,0.1215,20,0
0,mlp_out,gd,tier_4,transliteration,-0.1826,0.1702,20,0
1,residual,gd,tier_4,transliteration,0.1505,0.4482,20,0
1,attn_out,gd,tier_4,transliteration,-0.0722,0.0829,20,0
1,mlp_out,gd,tier_4,transliteration,0.0262,0.0315,20,0
2,residual,gd,tier_4,transliteration,0.0958,0.4481,20,0
2,attn_out,gd,tier_4,transliteration,-0.0289,0.0263,20,0
2,mlp_out,gd,tier_4,transliteration,-0.014,0.0738,20,0
3,residual,gd,tier_4,transliteration,0.0198,0.4049,20,0
3,attn_out,gd,tier_4,transliteration,0.0277,0.0617,20,0
3,mlp_out,gd,tier_4,transliteration,-0.0559,0.1198,20,0
4,residual,gd,tier_4,transliteration,0.0381,0.4176,20,0
4,attn_out,gd,tier_4,transliteration,-0.0202,0.017,20,0
4,mlp_out,gd,tier_4,transliteration,-0.0533,0.0416,20,0
5,residual,gd,tier_4,transliteration,0.0289,0.3681,20,0
5,attn_out,gd,tier_4,transliteration,0.0001,0.0354,20,0
5,mlp_out,gd,tier_4,transliteration,-0.0361,0.1029,20,0
6,residual,gd,tier_4,transliteration,0.0941,0.4161,20,0
6,attn_out,gd,tier_4,transliteration,0.0213,0.0515,20,0
6,mlp_out,gd,tier_4,transliteration,0.06,0.0441,20,0
7,residual,gd,tier_4,transliteration,0.0164,0.3331,20,0
7,attn_out,gd,tier_4,transliteration,0.0187,0.0241,20,0
7,mlp_out,gd,tier_4,transliteration,0.0245,0.0661,20,0
8,residual,gd,tier_4,transliteration,0.013,0.321,20,0
8,attn_out,gd,tier_4,transliteration,-0.0171,0.03,20,0
8,mlp_out,gd,tier_4,transliteration,0.0376,0.0815,20,0
9,residual,gd,tier_4,transliteration,-0.0442,0.2118,20,0
9,attn_out,gd,tier_4,transliteration,0.0456,0.0238,20,0
9,mlp_out,gd,tier_4,transliteration,0.0307,0.0303,20,0
10,residual,gd,tier_4,transliteration,-0.0465,0.147,20,0
10,attn_out,gd,tier_4,transliteration,-0.002,0.0125,20,0
10,mlp_out,gd,tier_4,transliteration,-0.0106,0.0254,20,0
11,residual,gd,tier_4,transliteration,-0.0743,0.1405,20,0
11,attn_out,gd,tier_4,transliteration,0.0238,0.0261,20,0
11,mlp_out,gd,tier_4,transliteration,0.0229,0.0266,20,0
12,residual,gd,tier_4,transliteration,-0.0644,0.1809,20,0
12,attn_out,gd,tier_4,transliteration,0.0007,0.0222,20,0
12,mlp_out,gd,tier_4,transliteration,0.0128,0.0258,20,0
13,residual,gd,tier_4,transliteration,-0.0608,0.1315,20,0
13,attn_out,gd,tier_4,transliteration,-0.003,0.0151,20,0
13,mlp_out,gd,tier_4,transliteration,-0.0242,0.0477,20,0
14,residual,gd,tier_4,transliteration,-0.1072,0.1123,20,0
14,attn_out,gd,tier_4,transliteration,-0.0072,0.0093,20,0
14,mlp_out,gd,tier_4,transliteration,0.0032,0.0102,20,0
15,residual,gd,tier_4,transliteration,-0.1449,0.0835,20,0
15,attn_out,gd,tier_4,transliteration,-0.0013,0.0058,20,0
15,mlp_out,gd,tier_4,transliteration,-0.0227,0.0134,20,0
16,residual,gd,tier_4,transliteration,-0.138,0.1441,20,0
16,attn_out,gd,tier_4,transliteration,-0.0058,0.0052,20,0
16,mlp_out,gd,tier_4,transliteration,-0.0218,0.0223,20,0
17,residual,gd,tier_4,transliteration,0.0056,0.0471,20,0
17,attn_out,gd,tier_4,transliteration,-0.0027,0.0102,20,0
17,mlp_out,gd,tier_4,transliteration,0.0011,0.0118,20,0
18,residual,gd,tier_4,transliteration,-0.0231,0.0496,20,0
18,attn_out,gd,tier_4,transliteration,-0.0024,0.0098,20,0
18,mlp_out,gd,tier_4,transliteration,0.0001,0.0232,20,0
19,residual,gd,tier_4,transliteration,-0.0239,0.0553,20,0
19,attn_out,gd,tier_4,transliteration,0.0001,0.0035,20,0
19,mlp_out,gd,tier_4,transliteration,-0.0065,0.0084,20,0
20,residual,gd,tier_4,transliteration,0.0311,0.0328,20,0
20,attn_out,gd,tier_4,transliteration,-0.0017,0.0018,20,0
20,mlp_out,gd,tier_4,transliteration,0.005,0.0052,20,0
21,residual,gd,tier_4,transliteration,0.0332,0.0338,20,0
21,attn_out,gd,tier_4,transliteration,-0.0005,0.0051,20,0
21,mlp_out,gd,tier_4,transliteration,0.0072,0.004,20,0
22,residual,gd,tier_4,transliteration,0.0108,0.0158,20,0
22,attn_out,gd,tier_4,transliteration,-0.0048,0.0024,20,0
22,mlp_out,gd,tier_4,transliteration,0.0022,0.0058,20,0
23,residual,gd,tier_4,transliteration,0.013,0.0172,20,0
23,attn_out,gd,tier_4,transliteration,-0.0003,0.0048,20,0
23,mlp_out,gd,tier_4,transliteration,0.0024,0.005,20,0
