language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
ja,1,unknown,0.0,0.0,1.0,384,384
ja,1,all,0.0,0.0,1.0,384,384
ja,2,unknown,0.0,0.0,1.0,384,384
ja,2,all,0.0,0.0,1.0,384,384
ja,3,unknown,0.0,0.0,1.0,384,384
ja,3,all,0.0,0.0,1.0,384,384
ja,4,unknown,0.0,0.0,1.0,384,384
ja,4,all,0.0,0.0,1.0,384,384
ja,5,unknown,0.0,0.0,1.0,384,384
ja,5,all,0.0,0.0,1.0,384,384
ja,6,unknown,0.0,0.0,1.0,384,384
ja,6,all,0.0,0.0,1.0,384,384
ja,7,unknown,0.0,0.0,1.0,384,384
ja,7,all,0.0,0.0,1.0,384,384
ja,8,unknown,0.0,0.0,1.0,384,384
ja,8,all,0.0,0.0,1.0,384,384
ja,9,unknown,0.0,0.0,1.0,384,384
ja,9,all,0.0,0.0,1.0,384,384
ja,10,unknown,0.0,0.0,1.0,384,384
ja,10,all,0.0,0.0,1.0,384,384
ja,11,unknown,0.0,0.0,1.0,384,384
ja,11,all,0.0,0.0,1.0,384,384
ja,12,unknown,0.0,0.0,1.0,384,384
ja,12,all,0.0,0.0,1.0,384,384
ja,13,unknown,0.0,0.0,1.0,384,384
ja,13,all,0.0,0.0,1.0,384,384
ja,14,unknown,0.0,0.0,1.0,384,384
ja,14,all,0.0,0.0,1.0,384,384
ja,15,unknown,0.0,0.0,1.0,384,384
ja,15,all,1.0,1.0,1.0,384,384
ja,16,unknown,1.0,1.0,1.0,384,384
ja,16,all,1.0,1.0,1.0,384,384
ja,17,unknown,1.0,1.0,10.0,384,384
ja,17,all,1.0,1.0,10.0,384,384
ja,18,unknown,1.0,1.0,0.1,384,384
ja,18,all,1.0,1.0,0.1,384,384
ja,19,unknown,1.0,1.0,1.0,384,384
ja,19,all,1.0,1.0,1.0,384,384
ja,20,unknown,1.0,1.0,10.0,384,384
ja,20,all,1.0,1.0,10.0,384,384
ja,21,unknown,1.0,1.0,10.0,384,384
ja,21,all,1.0,1.0,10.0,384,384
ja,22,unknown,0.9986979166666666,1.0,0.01,384,384
ja,22,all,0.9986979166666666,1.0,0.01,384,384
ja,23,unknown,1.0,1.0,1.0,384,384
ja,23,all,1.0,1.0,1.0,384,384
ja,24,unknown,1.0,1.0,10.0,384,384
ja,24,all,1.0,1.0,10.0,384,384
ja,25,unknown,1.0,1.0,0.1,384,384
ja,25,all,1.0,1.0,0.1,384,384
ja,26,unknown,1.0,1.0,1.0,384,384
ja,26,all,1.0,1.0,1.0,384,384
ja,27,unknown,1.0,1.0,0.1,384,384
ja,27,all,1.0,1.0,0.1,384,384
ja,28,unknown,1.0,1.0,0.1,384,384
ja,28,all,1.0,1.0,0.1,384,384
ja,29,unknown,1.0,1.0,1.0,384,384
ja,29,all,1.0,1.0,1.0,384,384
ja,30,unknown,1.0,1.0,1.0,384,384
ja,30,all,1.0,1.0,1.0,384,384
ja,31,unknown,1.0,1.0,10.0,384,384
ja,31,all,1.0,1.0,10.0,384,384
tr,0,unknown,1.0,1.0,10.0,384,384
tr,0,all,1.0,1.0,10.0,384,384
