language,layer,category,cv_accuracy,cv_auc,best_C,n_harmful,n_benign
es,0,all,0.9180290297937356,0.9730139989880249,10.0,384,384
es,1,unknown,0.9232153467447585,0.9694720863552032,1.0,384,384
es,1,all,0.9232153467447585,0.9694720863552032,1.0,384,384
es,2,unknown,0.9244970715558951,0.97841119919042,10.0,384,384
es,2,all,0.9244970715558951,0.97841119919042,10.0,384,384
es,3,unknown,0.9557592734063322,0.9929161747343566,1.0,384,384
es,3,all,0.9557592734063322,0.9929161747343566,1.0,384,384
es,4,unknown,0.9518461930226637,0.9893742621015349,10.0,384,384
es,4,all,0.9518461930226637,0.9893742621015349,10.0,384,384
es,5,unknown,0.9648756472285884,0.992578849721707,0.1,384,384
es,5,all,0.9648756472285884,0.992578849721707,0.1,384,384
es,6,unknown,0.9687717511246923,0.9929161747343564,0.1,384,384
es,6,all,0.9687717511246923,0.9929161747343564,0.1,384,384
es,7,unknown,0.9739580680757152,0.9947714623039298,0.1,384,384
es,7,all,0.9739580680757152,0.9947714623039298,0.1,384,384
es,8,unknown,0.9804685510567864,0.9969640748861528,1.0,384,384
es,8,all,0.9804685510567864,0.9969640748861528,1.0,384,384
es,9,unknown,0.9778711484593838,0.9974700624051274,1.0,384,384
es,9,all,0.9778711484593838,0.9974700624051274,1.0,384,384
es,10,unknown,0.9843816314404551,0.9940968122786304,10.0,384,384
es,10,all,0.9843816314404551,0.9940968122786304,10.0,384,384
es,11,unknown,0.9817927170868348,0.9927475122280317,10.0,384,384
es,11,all,0.9817927170868348,0.9927475122280317,10.0,384,384
es,12,unknown,0.9804770393005688,0.993422162253331,10.0,384,384
es,12,all,0.9804770393005688,0.993422162253331,10.0,384,384
es,13,unknown,0.9844070961718021,0.9935908247596559,1.0,384,384
es,13,all,0.9844070961718021,0.9935908247596559,1.0,384,384
es,14,unknown,0.9818012053306171,0.9927475122280317,1.0,384,384
es,14,all,0.9818012053306171,0.9927475122280317,1.0,384,384
es,15,unknown,0.9779051014345133,0.9922415247090572,10.0,384,384
es,15,all,0.9779051014345133,0.9922415247090572,10.0,384,384
es,16,unknown,0.9779051014345133,0.9934221622533311,10.0,384,384
es,16,all,0.9779051014345133,0.9934221622533311,10.0,384,384
